202/198 raw;Error;201/198 raw;Error;200/198 raw;Error;199/198 raw;Error;204/198 raw;Error;198/196 raw;Error;202/198 Tl corr;Error;201/198 Tl corr;Error;200/198 Tl corr;Error;199/198 Tl corr;Error;204/198 Tl corr;Error;198/196 Tl corr;Error;Total Hg beam;Error;Total Tl beam;Error;Fract;Error;Hg196 beam;Error;Hg198 beam;Error;Hg199 beam;Error;Hg200 beam;Error;Hg201 beam;Error;Hg202 beam;Error;Hg204 beam;Error;Tl203 beam;Error;Tl205 beam;Error;Pt195 beam;Error;Au197 beam;Error;Pb207 beam;Error;Pb204/Hg204;Error;Pt198/Hg198;Error;Pt196/Hg196;Error;Sample Name;Date and Time;File Number
3.032859E+00; { 3.12E-05 } ;1.335730E+00; { 1.36E-05 } ;2.332502E+00; { 3.92E-05 } ;1.697446E+00; { 1.63E-05 } ;7.031880E-01; { 7.68E-06 } ;6.590993E+01; { 1.65E-02 } ;2.968947E+00; { 3.89E-05 } ;1.314511E+00; { 1.53E-05 } ;2.307633E+00; { 4.02E-05 } ;1.688357E+00; { 1.51E-05 } ;6.811920E-01; { 1.39E-05 } ;6.520181E+01; { 1.64E-02 } ;1.270455E+01; { 3.50E-03 } ;2.842567E+01; { 4.98E-02 } ;-1.063585E+00; { 7.50E-04 } ;1.904692E-02; { 7.66E-06 } ;1.255777E+00; { 3.44E-04 } ;2.131622E+00; { 5.84E-04 } ;2.929083E+00; { 8.11E-04 } ;1.677382E+00; { 4.63E-04 } ;3.808590E+00; { 1.05E-03 } ;8.830411E-01; { 2.44E-04 } ;8.330604E+00; { 1.46E-02 } ;2.009506E+01; { 3.52E-02 } ;2.538803E-06; { 4.13E-06 } ;2.176781E-05; { 3.66E-06 } ;3.565438E-04; { 2.89E-06 } ;2.565090E-05; { 2.06E-07 } ;4.347471E-07; { 7.08E-07 } ;9.936924E-05; { 1.63E-04 } ;'NIST 10 ppb' run on 22 May 2017 at 16:44;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.033906E+00; { 3.53E-05 } ;1.336086E+00; { 1.44E-05 } ;2.332778E+00; { 4.89E-05 } ;1.697661E+00; { 1.70E-05 } ;7.035977E-01; { 1.48E-05 } ;6.592480E+01; { 1.34E-02 } ;2.966922E+00; { 3.84E-05 } ;1.313854E+00; { 1.51E-05 } ;2.306762E+00; { 5.05E-05 } ;1.688137E+00; { 1.77E-05 } ;6.805341E-01; { 1.39E-05 } ;6.518245E+01; { 1.32E-02 } ;1.192460E+01; { 5.34E-03 } ;2.932104E+01; { 2.62E-02 } ;-1.114391E+00; { 7.07E-04 } ;1.787670E-02; { 8.64E-06 } ;1.178411E+00; { 5.23E-04 } ;2.000552E+00; { 8.95E-04 } ;2.748977E+00; { 1.24E-03 } ;1.574469E+00; { 7.02E-04 } ;3.575195E+00; { 1.60E-03 } ;8.291204E-01; { 3.77E-04 } ;8.589965E+00; { 7.66E-03 } ;2.073108E+01; { 1.85E-02 } ;7.802575E-06; { 2.83E-06 } ;2.475155E-05; { 4.41E-06 } ;3.531763E-04; { 2.77E-06 } ;2.703764E-05; { 2.14E-07 } ;1.427155E-06; { 5.18E-07 } ;3.276683E-04; { 1.19E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 10:43;;
3.029695E+00; { 3.55E-05 } ;1.334690E+00; { 1.48E-05 } ;2.331420E+00; { 6.50E-05 } ;1.697224E+00; { 1.74E-05 } ;7.021718E-01; { 1.18E-05 } ;6.589046E+01; { 1.10E-02 } ;2.962940E+00; { 4.47E-05 } ;1.312535E+00; { 1.91E-05 } ;2.305468E+00; { 7.03E-05 } ;1.687726E+00; { 1.92E-05 } ;6.792066E-01; { 1.53E-05 } ;6.514982E+01; { 1.09E-02 } ;1.147731E+01; { 4.66E-03 } ;2.930039E+01; { 7.47E-02 } ;-1.112788E+00; { 7.92E-04 } ;1.723314E-02; { 6.75E-06 } ;1.135202E+00; { 4.60E-04 } ;1.926707E+00; { 7.80E-04 } ;2.646600E+00; { 1.08E-03 } ;1.515166E+00; { 6.16E-04 } ;3.439300E+00; { 1.40E-03 } ;7.971040E-01; { 3.28E-04 } ;8.584009E+00; { 2.19E-02 } ;2.071639E+01; { 5.29E-02 } ;1.516734E-05; { 2.34E-06 } ;1.182602E-05; { 4.20E-06 } ;3.562856E-04; { 3.29E-06 } ;2.825226E-05; { 2.69E-07 } ;2.876482E-06; { 4.44E-07 } ;6.602597E-04; { 1.02E-04 } ;'FLUKA 10 ppb' run on 23 May 2017 at 10:56;;
3.033776E+00; { 3.44E-05 } ;1.336036E+00; { 1.81E-05 } ;2.332728E+00; { 5.04E-05 } ;1.697658E+00; { 2.06E-05 } ;7.036109E-01; { 1.03E-05 } ;6.593331E+01; { 1.57E-02 } ;2.966785E+00; { 3.44E-05 } ;1.313786E+00; { 1.82E-05 } ;2.306719E+00; { 4.92E-05 } ;1.688123E+00; { 1.79E-05 } ;6.805478E-01; { 1.12E-05 } ;6.519053E+01; { 1.55E-02 } ;1.196148E+01; { 4.78E-03 } ;2.964493E+01; { 4.34E-02 } ;-1.115378E+00; { 5.64E-04 } ;1.793496E-02; { 8.39E-06 } ;1.182086E+00; { 4.68E-04 } ;2.006767E+00; { 7.99E-04 } ;2.757507E+00; { 1.10E-03 } ;1.579298E+00; { 6.30E-04 } ;3.586163E+00; { 1.44E-03 } ;8.317298E-01; { 3.36E-04 } ;8.684788E+00; { 1.27E-02 } ;2.096014E+01; { 3.07E-02 } ;6.757236E-06; { 2.73E-06 } ;-5.821274E-07; { 4.24E-06 } ;3.728720E-04; { 2.29E-06 } ;2.844922E-05; { 1.71E-07 } ;1.230918E-06; { 4.97E-07 } ;2.822798E-04; { 1.14E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 11:09;;
3.032197E+00; { 3.87E-05 } ;1.335452E+00; { 1.43E-05 } ;2.332167E+00; { 5.63E-05 } ;1.697409E+00; { 1.86E-05 } ;7.030635E-01; { 1.04E-05 } ;6.586642E+01; { 1.26E-02 } ;2.965560E+00; { 3.94E-05 } ;1.313334E+00; { 1.58E-05 } ;2.306254E+00; { 5.45E-05 } ;1.687938E+00; { 1.86E-05 } ;6.801292E-01; { 1.25E-05 } ;6.512812E+01; { 1.25E-02 } ;1.249561E+01; { 3.93E-03 } ;2.978920E+01; { 1.84E-02 } ;-1.109820E+00; { 7.47E-04 } ;1.875299E-02; { 5.84E-06 } ;1.235300E+00; { 3.88E-04 } ;2.096818E+00; { 6.59E-04 } ;2.880864E+00; { 9.01E-04 } ;1.649701E+00; { 5.23E-04 } ;3.745671E+00; { 1.19E-03 } ;8.684994E-01; { 2.75E-04 } ;8.727415E+00; { 5.39E-03 } ;2.106178E+01; { 1.30E-02 } ;8.629188E-06; { 3.69E-06 } ;1.090807E-04; { 5.24E-06 } ;3.546834E-04; { 3.63E-06 } ;2.591723E-05; { 2.64E-07 } ;1.504669E-06; { 6.44E-07 } ;3.451271E-04; { 1.48E-04 } ;'Z10Hg3T1' run on 23 May 2017 at 11:22;;
3.034282E+00; { 4.36E-05 } ;1.336204E+00; { 1.87E-05 } ;2.333004E+00; { 3.64E-05 } ;1.697739E+00; { 1.75E-05 } ;7.038214E-01; { 1.33E-05 } ;6.595688E+01; { 1.16E-02 } ;2.967057E+00; { 3.91E-05 } ;1.313877E+00; { 1.75E-05 } ;2.306916E+00; { 3.84E-05 } ;1.688176E+00; { 1.49E-05 } ;6.806658E-01; { 1.47E-05 } ;6.521164E+01; { 1.13E-02 } ;1.211491E+01; { 4.65E-03 } ;2.823596E+01; { 4.61E-02 } ;-1.118926E+00; { 8.48E-04 } ;1.815144E-02; { 6.20E-06 } ;1.197098E+00; { 4.59E-04 } ;2.032380E+00; { 7.78E-04 } ;2.792836E+00; { 1.07E-03 } ;1.599562E+00; { 6.18E-04 } ;3.632348E+00; { 1.41E-03 } ;8.425327E-01; { 3.22E-04 } ;8.271846E+00; { 1.35E-02 } ;1.996412E+01; { 3.26E-02 } ;6.596328E-06; { 3.64E-06 } ;-2.343528E-05; { 1.08E-05 } ;3.726384E-04; { 3.29E-06 } ;2.806930E-05; { 2.46E-07 } ;1.187850E-06; { 6.56E-07 } ;2.728389E-04; { 1.51E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 11:35;;
3.032840E+00; { 4.52E-05 } ;1.335663E+00; { 2.01E-05 } ;2.332318E+00; { 5.14E-05 } ;1.697545E+00; { 1.54E-05 } ;7.032848E-01; { 1.49E-05 } ;6.585796E+01; { 1.53E-02 } ;2.966296E+00; { 4.05E-05 } ;1.313564E+00; { 1.53E-05 } ;2.306434E+00; { 5.99E-05 } ;1.688086E+00; { 1.77E-05 } ;6.803670E-01; { 1.52E-05 } ;6.512054E+01; { 1.52E-02 } ;1.232610E+01; { 3.91E-03 } ;2.872132E+01; { 7.08E-02 } ;-1.108997E+00; { 9.29E-04 } ;1.850049E-02; { 6.50E-06 } ;1.218381E+00; { 3.89E-04 } ;2.068254E+00; { 6.57E-04 } ;2.841586E+00; { 9.06E-04 } ;1.627343E+00; { 5.13E-04 } ;3.695174E+00; { 1.17E-03 } ;8.568603E-01; { 2.72E-04 } ;8.414611E+00; { 2.07E-02 } ;2.030671E+01; { 5.01E-02 } ;1.740406E-05; { 2.97E-06 } ;-1.453270E-06; { 3.22E-06 } ;3.520321E-04; { 3.11E-06 } ;2.607268E-05; { 2.31E-07 } ;3.076049E-06; { 5.25E-07 } ;7.057908E-04; { 1.20E-04 } ;'Z10Hg3F1' run on 23 May 2017 at 11:48;;
3.034843E+00; { 4.38E-05 } ;1.336391E+00; { 1.66E-05 } ;2.333483E+00; { 5.76E-05 } ;1.697840E+00; { 1.83E-05 } ;7.039978E-01; { 1.37E-05 } ;6.590753E+01; { 1.28E-02 } ;2.967259E+00; { 4.64E-05 } ;1.313965E+00; { 1.76E-05 } ;2.307222E+00; { 6.06E-05 } ;1.688222E+00; { 1.89E-05 } ;6.807243E-01; { 1.23E-05 } ;6.515846E+01; { 1.26E-02 } ;1.207305E+01; { 6.13E-03 } ;2.864978E+01; { 7.72E-02 } ;-1.125232E+00; { 7.21E-04 } ;1.809960E-02; { 9.50E-06 } ;1.192784E+00; { 6.03E-04 } ;2.025154E+00; { 1.03E-03 } ;2.783297E+00; { 1.42E-03 } ;1.594043E+00; { 8.12E-04 } ;3.619934E+00; { 1.83E-03 } ;8.397349E-01; { 4.30E-04 } ;8.392690E+00; { 2.26E-02 } ;2.025709E+01; { 5.46E-02 } ;1.583028E-05; { 3.25E-06 } ;3.217799E-05; { 3.81E-06 } ;3.328385E-04; { 2.13E-06 } ;2.522894E-05; { 1.50E-07 } ;2.861850E-06; { 5.87E-07 } ;6.569112E-04; { 1.35E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 12:00;;
3.033471E+00; { 3.46E-05 } ;1.335891E+00; { 1.20E-05 } ;2.332895E+00; { 5.41E-05 } ;1.697557E+00; { 1.46E-05 } ;7.035355E-01; { 1.05E-05 } ;6.592413E+01; { 1.53E-02 } ;2.965252E+00; { 4.88E-05 } ;1.313235E+00; { 1.68E-05 } ;2.306362E+00; { 5.77E-05 } ;1.687844E+00; { 1.74E-05 } ;6.800467E-01; { 1.65E-05 } ;6.516754E+01; { 1.52E-02 } ;1.309464E+01; { 4.49E-03 } ;2.913312E+01; { 6.11E-02 } ;-1.136961E+00; { 6.97E-04 } ;1.963603E-02; { 9.15E-06 } ;1.294127E+00; { 4.47E-04 } ;2.196844E+00; { 7.56E-04 } ;3.019045E+00; { 1.03E-03 } ;1.728820E+00; { 5.96E-04 } ;3.925702E+00; { 1.35E-03 } ;9.104690E-01; { 3.16E-04 } ;8.533621E+00; { 1.79E-02 } ;2.059950E+01; { 4.32E-02 } ;-1.271949E-05; { 3.26E-06 } ;6.667309E-06; { 4.87E-06 } ;3.472400E-04; { 2.89E-06 } ;2.419482E-05; { 2.01E-07 } ;-2.120653E-06; { 5.42E-07 } ;-4.872845E-04; { 1.25E-04 } ;'Z10Hg3F2' run on 23 May 2017 at 12:13;;
3.032951E+00; { 4.58E-05 } ;1.335746E+00; { 1.86E-05 } ;2.332484E+00; { 6.45E-05 } ;1.697580E+00; { 2.13E-05 } ;7.033556E-01; { 1.69E-05 } ;6.590388E+01; { 1.15E-02 } ;2.968229E+00; { 3.98E-05 } ;1.314263E+00; { 1.41E-05 } ;2.307319E+00; { 6.71E-05 } ;1.688370E+00; { 1.88E-05 } ;6.810652E-01; { 1.26E-05 } ;6.518651E+01; { 1.12E-02 } ;1.213865E+01; { 4.53E-03 } ;2.888203E+01; { 8.72E-02 } ;-1.077052E+00; { 9.98E-04 } ;1.820323E-02; { 7.74E-06 } ;1.199626E+00; { 4.21E-04 } ;2.036754E+00; { 7.62E-04 } ;2.798057E+00; { 9.94E-04 } ;1.602621E+00; { 6.00E-04 } ;3.638930E+00; { 1.36E-03 } ;8.438777E-01; { 3.19E-04 } ;8.463569E+00; { 2.55E-02 } ;2.041846E+01; { 6.17E-02 } ;5.711933E-06; { 3.72E-06 } ;1.864133E-05; { 3.54E-06 } ;3.533871E-04; { 2.46E-06 } ;2.658524E-05; { 1.81E-07 } ;1.022818E-06; { 6.67E-07 } ;2.347399E-04; { 1.53E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 12:25;;
3.032094E+00; { 4.28E-05 } ;1.335398E+00; { 1.80E-05 } ;2.332190E+00; { 5.84E-05 } ;1.697397E+00; { 2.16E-05 } ;7.030252E-01; { 1.43E-05 } ;6.587890E+01; { 1.08E-02 } ;2.966636E+00; { 4.19E-05 } ;1.313652E+00; { 1.48E-05 } ;2.306740E+00; { 6.15E-05 } ;1.688089E+00; { 2.15E-05 } ;6.805074E-01; { 1.38E-05 } ;6.515377E+01; { 1.06E-02 } ;1.283467E+01; { 4.51E-03 } ;2.961311E+01; { 5.40E-02 } ;-1.090455E+00; { 8.96E-04 } ;1.926702E-02; { 7.65E-06 } ;1.268844E+00; { 4.48E-04 } ;2.153724E+00; { 7.64E-04 } ;2.959127E+00; { 1.02E-03 } ;1.694415E+00; { 5.99E-04 } ;3.847262E+00; { 1.36E-03 } ;8.920391E-01; { 3.19E-04 } ;8.677046E+00; { 1.58E-02 } ;2.093606E+01; { 3.82E-02 } ;2.302038E-05; { 4.22E-06 } ;3.007087E-05; { 4.02E-06 } ;3.710491E-04; { 2.28E-06 } ;2.640972E-05; { 1.59E-07 } ;3.906193E-06; { 7.16E-07 } ;8.963556E-04; { 1.64E-04 } ;'Z10Hg6T1' run on 23 May 2017 at 12:37;;
3.033635E+00; { 5.33E-05 } ;1.336003E+00; { 2.38E-05 } ;2.332855E+00; { 5.17E-05 } ;1.697686E+00; { 1.91E-05 } ;7.036143E-01; { 1.99E-05 } ;6.594960E+01; { 1.23E-02 } ;2.967906E+00; { 3.73E-05 } ;1.314162E+00; { 1.84E-05 } ;2.307324E+00; { 4.89E-05 } ;1.688349E+00; { 1.70E-05 } ;6.809723E-01; { 1.42E-05 } ;6.521580E+01; { 1.28E-02 } ;1.227991E+01; { 8.46E-03 } ;2.967076E+01; { 1.25E-01 } ;-1.094637E+00; { 8.76E-04 } ;1.839946E-02; { 1.33E-05 } ;1.213551E+00; { 8.24E-04 } ;2.060244E+00; { 1.41E-03 } ;2.830400E+00; { 2.01E-03 } ;1.621299E+00; { 1.12E-03 } ;3.681468E+00; { 2.55E-03 } ;8.536609E-01; { 6.20E-04 } ;8.693668E+00; { 3.65E-02 } ;2.097710E+01; { 8.83E-02 } ;7.515874E-07; { 3.18E-06 } ;1.121283E-05; { 3.90E-06 } ;3.776212E-04; { 3.61E-06 } ;2.807644E-05; { 2.65E-07 } ;1.311917E-07; { 5.65E-07 } ;2.998676E-05; { 1.30E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 12:50;;
3.033784E+00; { 3.10E-05 } ;1.335941E+00; { 1.10E-05 } ;2.332845E+00; { 4.95E-05 } ;1.697601E+00; { 1.48E-05 } ;7.036227E-01; { 9.52E-06 } ;6.597432E+01; { 1.14E-02 } ;2.966506E+00; { 3.35E-05 } ;1.313594E+00; { 1.48E-05 } ;2.306672E+00; { 5.05E-05 } ;1.688047E+00; { 1.78E-05 } ;6.804672E-01; { 1.34E-05 } ;6.522789E+01; { 1.13E-02 } ;1.284711E+01; { 4.04E-03 } ;3.037307E+01; { 4.64E-02 } ;-1.120038E+00; { 5.91E-04 } ;1.924122E-02; { 7.29E-06 } ;1.269606E+00; { 4.00E-04 } ;2.155315E+00; { 6.83E-04 } ;2.961785E+00; { 9.23E-04 } ;1.696117E+00; { 5.39E-04 } ;3.851710E+00; { 1.21E-03 } ;8.933354E-01; { 2.81E-04 } ;8.897831E+00; { 1.36E-02 } ;2.147524E+01; { 3.28E-02 } ;2.218118E-05; { 3.29E-06 } ;4.347631E-05; { 4.42E-06 } ;3.672262E-04; { 2.49E-06 } ;2.609350E-05; { 1.76E-07 } ;3.762807E-06; { 5.58E-07 } ;8.647210E-04; { 1.28E-04 } ;'Z10Hg6F1' run on 23 May 2017 at 13:02;;
3.035086E+00; { 3.32E-05 } ;1.336490E+00; { 1.67E-05 } ;2.333209E+00; { 4.38E-05 } ;1.697894E+00; { 1.57E-05 } ;7.040685E-01; { 1.41E-05 } ;6.587174E+01; { 1.35E-02 } ;2.967535E+00; { 3.80E-05 } ;1.314037E+00; { 1.38E-05 } ;2.306956E+00; { 4.43E-05 } ;1.688291E+00; { 1.44E-05 } ;6.808024E-01; { 1.42E-05 } ;6.512333E+01; { 1.34E-02 } ;1.237165E+01; { 6.06E-03 } ;3.013624E+01; { 9.91E-02 } ;-1.125187E+00; { 7.01E-04 } ;1.855329E-02; { 8.43E-06 } ;1.222259E+00; { 6.00E-04 } ;2.075264E+00; { 1.02E-03 } ;2.851772E+00; { 1.39E-03 } ;1.633540E+00; { 8.02E-04 } ;3.709700E+00; { 1.82E-03 } ;8.605626E-01; { 4.27E-04 } ;8.828169E+00; { 2.90E-02 } ;2.130807E+01; { 7.01E-02 } ;4.852911E-06; { 3.74E-06 } ;9.944780E-06; { 3.39E-06 } ;3.648371E-04; { 2.92E-06 } ;2.689718E-05; { 2.14E-07 } ;8.538096E-07; { 6.58E-07 } ;1.960067E-04; { 1.51E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 13:14;;
3.031394E+00; { 3.55E-05 } ;1.335333E+00; { 1.83E-05 } ;2.332156E+00; { 5.33E-05 } ;1.697529E+00; { 1.70E-05 } ;7.027872E-01; { 9.28E-06 } ;6.588404E+01; { 1.28E-02 } ;2.963250E+00; { 3.69E-05 } ;1.312695E+00; { 1.69E-05 } ;2.305687E+00; { 5.17E-05 } ;1.687831E+00; { 1.74E-05 } ;6.793204E-01; { 1.13E-05 } ;6.512850E+01; { 1.26E-02 } ;1.190434E+01; { 3.94E-03 } ;3.046588E+01; { 7.29E-02 } ;-1.135259E+00; { 5.54E-04 } ;1.787267E-02; { 6.62E-06 } ;1.176977E+00; { 3.92E-04 } ;1.997944E+00; { 6.65E-04 } ;2.744894E+00; { 9.07E-04 } ;1.571646E+00; { 5.21E-04 } ;3.567865E+00; { 1.18E-03 } ;8.271525E-01; { 2.73E-04 } ;8.924083E+00; { 2.14E-02 } ;2.154179E+01; { 5.16E-02 } ;-8.389856E-06; { 4.53E-06 } ;3.500187E-05; { 3.19E-06 } ;3.807082E-04; { 2.94E-06 } ;2.919385E-05; { 2.23E-07 } ;-1.537329E-06; { 8.29E-07 } ;-3.528280E-04; { 1.90E-04 } ;'Fluka 10 ppb' run on 23 May 2017 at 13:27;;
3.034053E+00; { 5.24E-05 } ;1.336150E+00; { 2.27E-05 } ;2.332983E+00; { 4.98E-05 } ;1.697774E+00; { 1.63E-05 } ;7.037221E-01; { 1.70E-05 } ;6.593784E+01; { 1.09E-02 } ;2.968188E+00; { 4.31E-05 } ;1.314265E+00; { 1.75E-05 } ;2.307380E+00; { 4.91E-05 } ;1.688405E+00; { 1.56E-05 } ;6.810269E-01; { 1.76E-05 } ;6.520711E+01; { 1.07E-02 } ;1.232342E+01; { 5.06E-03 } ;2.968760E+01; { 9.18E-02 } ;-1.096734E+00; { 1.07E-03 } ;1.847644E-02; { 8.42E-06 } ;1.217747E+00; { 4.95E-04 } ;2.067456E+00; { 8.40E-04 } ;2.841796E+00; { 1.17E-03 } ;1.627090E+00; { 6.70E-04 } ;3.694736E+00; { 1.53E-03 } ;8.569530E-01; { 3.53E-04 } ;8.698448E+00; { 2.69E-02 } ;2.098915E+01; { 6.49E-02 } ;-4.890100E-07; { 2.97E-06 } ;-9.155253E-06; { 2.79E-06 } ;3.755906E-04; { 3.07E-06 } ;2.781913E-05; { 2.28E-07 } ;-8.780530E-08; { 5.26E-07 } ;-2.040298E-05; { 1.21E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 13:39;;
3.032290E+00; { 4.47E-05 } ;1.335453E+00; { 2.12E-05 } ;2.332010E+00; { 5.02E-05 } ;1.697377E+00; { 2.13E-05 } ;7.031237E-01; { 1.69E-05 } ;6.581046E+01; { 1.14E-02 } ;2.966425E+00; { 5.07E-05 } ;1.313573E+00; { 1.86E-05 } ;2.306413E+00; { 5.52E-05 } ;1.688018E+00; { 2.19E-05 } ;6.804400E-01; { 1.85E-05 } ;6.508233E+01; { 1.11E-02 } ;1.234755E+01; { 5.03E-03 } ;3.014967E+01; { 8.28E-02 } ;-1.097095E+00; { 1.24E-03 } ;1.854797E-02; { 7.71E-06 } ;1.220671E+00; { 4.93E-04 } ;2.071921E+00; { 8.40E-04 } ;2.846599E+00; { 1.14E-03 } ;1.630135E+00; { 6.73E-04 } ;3.701405E+00; { 1.52E-03 } ;8.582703E-01; { 3.57E-04 } ;8.833804E+00; { 2.42E-02 } ;2.131586E+01; { 5.85E-02 } ;-1.311146E-05; { 3.19E-06 } ;1.944597E-05; { 3.28E-06 } ;3.564623E-04; { 3.58E-06 } ;2.636238E-05; { 2.67E-07 } ;-2.314088E-06; { 5.63E-07 } ;-5.310035E-04; { 1.29E-04 } ;'Z10Hg6F2' run on 23 May 2017 at 13:53;;
3.033845E+00; { 4.30E-05 } ;1.336055E+00; { 1.68E-05 } ;2.333160E+00; { 6.41E-05 } ;1.697720E+00; { 2.14E-05 } ;7.036251E-01; { 1.52E-05 } ;6.595663E+01; { 1.09E-02 } ;2.968790E+00; { 4.49E-05 } ;1.314444E+00; { 1.88E-05 } ;2.307841E+00; { 6.09E-05 } ;1.688480E+00; { 1.93E-05 } ;6.812261E-01; { 1.47E-05 } ;6.523529E+01; { 1.07E-02 } ;1.226699E+01; { 5.18E-03 } ;3.036442E+01; { 5.60E-02 } ;-1.081773E+00; { 8.35E-04 } ;1.837977E-02; { 7.15E-06 } ;1.212214E+00; { 5.08E-04 } ;2.057989E+00; { 8.65E-04 } ;2.828678E+00; { 1.16E-03 } ;1.619568E+00; { 6.84E-04 } ;3.677644E+00; { 1.55E-03 } ;8.529441E-01; { 3.63E-04 } ;8.897642E+00; { 1.64E-02 } ;2.146677E+01; { 3.96E-02 } ;1.740629E-05; { 3.65E-06 } ;-9.333314E-05; { 5.39E-06 } ;3.929016E-04; { 3.16E-06 } ;2.925025E-05; { 2.35E-07 } ;3.090357E-06; { 6.47E-07 } ;7.101045E-04; { 1.49E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 14:06;;
3.033079E+00; { 7.68E-05 } ;1.335723E+00; { 2.82E-05 } ;2.332531E+00; { 4.39E-05 } ;1.697523E+00; { 2.11E-05 } ;7.033295E-01; { 2.73E-05 } ;6.598433E+01; { 1.26E-02 } ;2.966962E+00; { 6.67E-05 } ;1.313775E+00; { 2.54E-05 } ;2.306875E+00; { 5.12E-05 } ;1.688130E+00; { 1.94E-05 } ;6.805556E-01; { 2.05E-05 } ;6.525131E+01; { 1.27E-02 } ;1.239202E+01; { 7.24E-03 } ;3.091678E+01; { 5.60E-02 } ;-1.100758E+00; { 2.22E-03 } ;1.856266E-02; { 1.22E-05 } ;1.224829E+00; { 7.17E-04 } ;2.079174E+00; { 1.22E-03 } ;2.856972E+00; { 1.67E-03 } ;1.636025E+00; { 9.56E-04 } ;3.714999E+00; { 2.17E-03 } ;8.614608E-01; { 5.03E-04 } ;9.058400E+00; { 1.64E-02 } ;2.185838E+01; { 3.96E-02 } ;1.931728E-05; { 3.21E-06 } ;-5.500038E-06; { 3.30E-06 } ;3.916124E-04; { 2.91E-06 } ;2.884780E-05; { 2.12E-07 } ;3.394252E-06; { 5.64E-07 } ;7.804250E-04; { 1.30E-04 } ;'Z10Hg10T1' run on 23 May 2017 at 14:19;;
3.035401E+00; { 3.99E-05 } ;1.336571E+00; { 2.01E-05 } ;2.333435E+00; { 3.70E-05 } ;1.697925E+00; { 1.64E-05 } ;7.041802E-01; { 1.41E-05 } ;6.586700E+01; { 1.69E-02 } ;2.967980E+00; { 4.15E-05 } ;1.314183E+00; { 1.29E-05 } ;2.307288E+00; { 3.93E-05 } ;1.688320E+00; { 1.67E-05 } ;6.809678E-01; { 1.24E-05 } ;6.512055E+01; { 1.68E-02 } ;1.209297E+01; { 6.87E-03 } ;3.008698E+01; { 8.20E-02 } ;-1.121883E+00; { 1.12E-03 } ;1.814338E-02; { 1.02E-05 } ;1.194632E+00; { 6.84E-04 } ;2.028396E+00; { 1.16E-03 } ;2.787653E+00; { 1.58E-03 } ;1.596714E+00; { 9.05E-04 } ;3.626198E+00; { 2.06E-03 } ;8.412406E-01; { 4.74E-04 } ;8.813908E+00; { 2.40E-02 } ;2.127307E+01; { 5.80E-02 } ;8.308243E-06; { 3.67E-06 } ;1.519847E-05; { 3.87E-06 } ;3.832790E-04; { 3.28E-06 } ;2.891240E-05; { 2.49E-07 } ;1.496929E-06; { 6.62E-07 } ;3.433142E-04; { 1.52E-04 } ;'NIST 10 ppb' run on 23 May 2017 at 14:32;;
3.034600E+00; { 3.65E-05 } ;1.336295E+00; { 1.57E-05 } ;2.332994E+00; { 4.73E-05 } ;1.697676E+00; { 1.64E-05 } ;7.039325E-01; { 1.08E-05 } ;6.589326E+01; { 1.24E-02 } ;2.966283E+00; { 3.91E-05 } ;1.313608E+00; { 1.64E-05 } ;2.306448E+00; { 4.82E-05 } ;1.687960E+00; { 1.77E-05 } ;6.804095E-01; { 1.50E-05 } ;6.513612E+01; { 1.22E-02 } ;1.285073E+01; { 5.38E-03 } ;3.070361E+01; { 7.85E-02 } ;-1.137918E+00; { 7.78E-04 } ;1.927105E-02; { 1.02E-05 } ;1.269742E+00; { 5.37E-04 } ;2.155633E+00; { 9.08E-04 } ;2.962294E+00; { 1.24E-03 } ;1.696761E+00; { 7.11E-04 } ;3.853213E+00; { 1.60E-03 } ;8.938188E-01; { 3.73E-04 } ;8.993596E+00; { 2.30E-02 } ;2.171002E+01; { 5.55E-02 } ;-1.054935E-06; { 3.58E-06 } ;8.580865E-06; { 3.78E-06 } ;3.848663E-04; { 2.59E-06 } ;2.731400E-05; { 1.82E-07 } ;-1.806381E-07; { 6.07E-07 } ;-4.152061E-05; { 1.39E-04 } ;'Z10Hg10F1' run on 23 May 2017 at 14:44;;
